,TPR,SPC,PPV,NPV,ACC,AUC,BER
0,0.7872340425531915,0.7941176470588235,0.20903954802259886,0.9818181818181818,0.7936726272352133,0.8545916770963704,0.2093241551939925
1,0.8172043010752689,0.7919117647058823,0.2116991643454039,0.9844606946983546,0.7935306262904336,0.8772058823529412,0.1954419671094244
2,0.8494623655913979,0.7845588235294118,0.21236559139784947,0.9870490286771508,0.7887130075705437,0.8787713472485769,0.1829894054395952
3,0.7204301075268817,0.7830882352941176,0.1850828729281768,0.9761686526122824,0.779077770130764,0.8422043010752688,0.2482408285895003
4,0.7526881720430108,0.7911764705882353,0.1977401129943503,0.9790718835304822,0.7887130075705437,0.8422833649588868,0.228067678684377
5,0.7849462365591398,0.8110294117647059,0.22121212121212122,0.9821905609973286,0.8093599449415003,0.8579301075268817,0.20201217583807718
6,0.7634408602150538,0.8323529411764706,0.23745819397993312,0.9809358752166378,0.8279421885753613,0.8710942441492726,0.2021030993042378
7,0.7956989247311828,0.8308823529411765,0.24342105263157895,0.9834638816362054,0.8286304198210599,0.8770556609740671,0.18670936116382036
8,0.7849462365591398,0.8419117647058824,0.2534722222222222,0.9828326180257511,0.8382656572608397,0.8744465528146743,0.18657099936748894
9,0.7956989247311828,0.8352941176470589,0.2483221476510067,0.9835497835497835,0.8327598072952512,0.8985056925996204,0.1845034788108792
